folder,set_uuid,uuid,stime,pos,frame,ch,slice,time,posname,x,y,z,framename,chname,slicename,meta_pos,meta_frame,meta_ch,meta_slice
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,8618b4a0-d803-4729-94f3-0ee2bdd4379d,2014-12-28 03:12:42 -0800,139,0,2,0,583279,1-Pos_004_011,-887.2019999999998,3097.4739999999997,0,,561multi,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,aa1191cc-4630-42cc-be5e-08cca707a760,2014-12-28 03:12:42 -0800,139,0,0,0,581372,1-Pos_004_011,-887.2019999999998,3097.4739999999997,0,,dia,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,91b15e65-bf73-493b-b240-747871b0952d,2014-12-28 03:03:24 -0800,5,0,1,0,25055,1-Pos_005_000,-324.03399999999965,-3097.3740000000003,0,,488multi,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,e4325220-4baa-4225-a7f8-1d3ccde478b8,2014-12-28 03:03:24 -0800,5,0,2,0,25399,1-Pos_005_000,-324.03399999999965,-3097.3740000000003,0,,561multi,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,dd37ba5b-61d6-46fa-adaf-df0172e8fc07,2014-12-28 03:03:24 -0800,5,0,0,0,23384,1-Pos_005_000,-324.03399999999965,-3097.3740000000003,0,,dia,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,abd3f3f0-7f43-44a5-9bb8-602906d9d30b,2014-12-28 03:04:19 -0800,18,0,1,0,79859,1-Pos_005_001,-324.03399999999965,-2534.206,0,,488multi,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,0a56d0e4-0b56-4471-b011-e5b84b101dc1,2014-12-28 03:04:19 -0800,18,0,2,0,80278,1-Pos_005_001,-324.03399999999965,-2534.206,0,,561multi,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,73b3191b-e713-41e4-85b7-b2c854c9b0a8,2014-12-28 03:04:19 -0800,18,0,0,0,78097,1-Pos_005_001,-324.03399999999965,-2534.206,0,,dia,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,391369ee-7a64-483a-99d5-4aa18b631600,2014-12-28 03:05:05 -0800,29,0,1,0,125787,1-Pos_005_002,-324.03399999999965,-1971.0380000000002,0,,488multi,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,d009b7d2-3532-4bd1-807f-7e2fb7257e03,2014-12-28 03:05:05 -0800,29,0,2,0,126296,1-Pos_005_002,-324.03399999999965,-1971.0380000000002,0,,561multi,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,e61cc2ed-4f86-4e53-ba46-3fd04efb3516,2014-12-28 03:05:05 -0800,29,0,0,0,123932,1-Pos_005_002,-324.03399999999965,-1971.0380000000002,0,,dia,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,3f7b307f-ed50-487c-9643-2bdfc631348d,2014-12-28 03:05:59 -0800,42,0,1,0,180018,1-Pos_005_003,-324.03399999999965,-1407.8700000000003,0,,488multi,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,44e68752-a014-46ec-bcc7-b438a7661116,2014-12-28 03:05:59 -0800,42,0,2,0,180516,1-Pos_005_003,-324.03399999999965,-1407.8700000000003,0,,561multi,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,a820b1e8-abf8-4107-ab3b-0fd2e8edf23a,2014-12-28 03:05:59 -0800,42,0,0,0,178394,1-Pos_005_003,-324.03399999999965,-1407.8700000000003,0,,dia,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,ffab7e63-4604-44cb-a981-f820dc564cc9,2014-12-28 03:06:45 -0800,53,0,1,0,225951,1-Pos_005_004,-324.03399999999965,-844.7020000000002,0,,488multi,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,5d8d7268-4185-485c-8912-bdcdf59ed756,2014-12-28 03:06:45 -0800,53,0,2,0,226477,1-Pos_005_004,-324.03399999999965,-844.7020000000002,0,,561multi,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,ca2e809d-2983-4cf8-9f42-7129da60431e,2014-12-28 03:06:45 -0800,53,0,0,0,224102,1-Pos_005_004,-324.03399999999965,-844.7020000000002,0,,dia,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,97f8c3d1-e83f-415a-9691-f818414d6b9c,2014-12-28 03:07:40 -0800,66,0,1,0,281026,1-Pos_005_005,-324.03399999999965,-281.5340000000001,0,,488multi,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,54a7af76-abc2-4d1f-b380-5ecf1efddcc8,2014-12-28 03:07:40 -0800,66,0,2,0,281374,1-Pos_005_005,-324.03399999999965,-281.5340000000001,0,,561multi,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,265fe4bd-6b32-4c99-98ab-896ec659a96b,2014-12-28 03:07:40 -0800,66,0,0,0,279069,1-Pos_005_005,-324.03399999999965,-281.5340000000001,0,,dia,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,f2716064-5d7c-49b8-a5c5-bf1409db53d9,2014-12-28 03:08:26 -0800,77,0,1,0,326419,1-Pos_005_006,-324.03399999999965,281.63399999999956,0,,488multi,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,ca43583e-c19b-4047-8cd9-e00c535b048b,2014-12-28 03:08:26 -0800,77,0,2,0,326773,1-Pos_005_006,-324.03399999999965,281.63399999999956,0,,561multi,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,f43b4f30-5aba-4ba3-9521-3854e2ad0b97,2014-12-28 03:08:26 -0800,77,0,0,0,324808,1-Pos_005_006,-324.03399999999965,281.63399999999956,0,,dia,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,200c3060-17f0-4a4f-be3c-1f4cdd2c8097,2014-12-28 03:09:21 -0800,90,0,1,0,381558,1-Pos_005_007,-324.03399999999965,844.8019999999997,0,,488multi,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,7d1e0c70-28a2-43d1-8cdb-73cfe0452c82,2014-12-28 03:09:21 -0800,90,0,2,0,382092,1-Pos_005_007,-324.03399999999965,844.8019999999997,0,,561multi,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,b7b774b0-07c8-45e6-80a5-7de24133c38c,2014-12-28 03:09:21 -0800,90,0,0,0,379911,1-Pos_005_007,-324.03399999999965,844.8019999999997,0,,dia,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,250f2b8b-56ce-45b5-b711-1885d4adc5cd,2014-12-28 03:10:06 -0800,101,0,1,0,426987,1-Pos_005_008,-324.03399999999965,1407.9699999999998,0,,488multi,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,f171f842-d3b9-4ce0-8a9f-1b57c3fe373a,2014-12-28 03:10:06 -0800,101,0,2,0,427377,1-Pos_005_008,-324.03399999999965,1407.9699999999998,0,,561multi,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,72674c98-d1bc-4fb1-a7a1-cfc8b5f9e95f,2014-12-28 03:10:06 -0800,101,0,0,0,425352,1-Pos_005_008,-324.03399999999965,1407.9699999999998,0,,dia,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,40224b3a-3282-4c49-bbee-7759e13de2b3,2014-12-28 03:11:01 -0800,114,0,1,0,481746,1-Pos_005_009,-324.03399999999965,1971.1379999999995,0,,488multi,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,1e442696-6574-48a4-b5fd-d1d448fcc5b3,2014-12-28 03:11:01 -0800,114,0,2,0,482087,1-Pos_005_009,-324.03399999999965,1971.1379999999995,0,,561multi,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,a5b17af7-4426-4a5c-8e57-30f92f01ae02,2014-12-28 03:11:01 -0800,114,0,0,0,479909,1-Pos_005_009,-324.03399999999965,1971.1379999999995,0,,dia,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,397e4f10-8a19-425e-aa4c-d3ee366d9045,2014-12-28 03:11:46 -0800,125,0,1,0,526684,1-Pos_005_010,-324.03399999999965,2534.306,0,,488multi,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,0522311f-4bf5-4d33-b901-373fa956b4fd,2014-12-28 03:11:46 -0800,125,0,2,0,527029,1-Pos_005_010,-324.03399999999965,2534.306,0,,561multi,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,c13243d4-e01f-4ffa-b9b6-a26c44599140,2014-12-28 03:11:46 -0800,125,0,0,0,525031,1-Pos_005_010,-324.03399999999965,2534.306,0,,dia,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,6df3f601-8f43-4046-9728-eec3d6959977,2014-12-28 03:12:38 -0800,138,0,1,0,578894,1-Pos_005_011,-324.03399999999965,3097.4739999999997,0,,488multi,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,4d241bf5-11cc-46a4-ab1b-044ff15b7753,2014-12-28 03:12:38 -0800,138,0,2,0,579558,1-Pos_005_011,-324.03399999999965,3097.4739999999997,0,,561multi,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,5c333840-eb57-46f6-992c-5672e5ccfd1b,2014-12-28 03:12:38 -0800,138,0,0,0,577265,1-Pos_005_011,-324.03399999999965,3097.4739999999997,0,,dia,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,c2e1c5e6-23d3-4d26-8d47-ad13f0de9ceb,2014-12-28 03:03:28 -0800,6,0,1,0,29086,1-Pos_006_000,239.13400000000001,-3097.3740000000003,0,,488multi,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,ffb62538-d0b0-4bab-a33c-10470c72d86b,2014-12-28 03:03:28 -0800,6,0,2,0,29488,1-Pos_006_000,239.13400000000001,-3097.3740000000003,0,,561multi,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,7d7c440e-dd3c-4a8d-a188-a2aeb67d0988,2014-12-28 03:03:28 -0800,6,0,0,0,27270,1-Pos_006_000,239.13400000000001,-3097.3740000000003,0,,dia,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,1ebd7a92-737e-4f54-9b85-42c02bd5a60c,2014-12-28 03:04:15 -0800,17,0,1,0,75516,1-Pos_006_001,239.13400000000001,-2534.206,0,,488multi,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,71d3ba1b-e023-4da7-9c1f-2eea784ea4ca,2014-12-28 03:04:15 -0800,17,0,2,0,76092,1-Pos_006_001,239.13400000000001,-2534.206,0,,561multi,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,c280b247-55b9-4975-91d0-79606e96fb4c,2014-12-28 03:04:15 -0800,17,0,0,0,73974,1-Pos_006_001,239.13400000000001,-2534.206,0,,dia,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,8d3eb1e8-363b-48ba-8080-6f981a25f6a7,2014-12-28 03:05:09 -0800,30,0,1,0,129779,1-Pos_006_002,239.13400000000001,-1971.0380000000002,0,,488multi,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,c6f8f2fb-5998-4df2-b954-0b780abeb2d3,2014-12-28 03:05:09 -0800,30,0,2,0,130135,1-Pos_006_002,239.13400000000001,-1971.0380000000002,0,,561multi,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,3baddd49-263e-4e0f-97b6-3d3623f3dcd2,2014-12-28 03:05:09 -0800,30,0,0,0,128151,1-Pos_006_002,239.13400000000001,-1971.0380000000002,0,,dia,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,ce20a43a-febf-4aa0-833a-4d08cd6ac502,2014-12-28 03:05:55 -0800,41,0,1,0,176139,1-Pos_006_003,239.13400000000001,-1407.8700000000003,0,,488multi,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,b4a26d26-398b-4d3e-ab4c-17d385b8ab86,2014-12-28 03:05:55 -0800,41,0,2,0,176514,1-Pos_006_003,239.13400000000001,-1407.8700000000003,0,,561multi,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,6e385cff-c738-4dab-bf90-38e5ec521808,2014-12-28 03:05:55 -0800,41,0,0,0,174556,1-Pos_006_003,239.13400000000001,-1407.8700000000003,0,,dia,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,455f1284-25ed-4d0c-9208-1d8c263b5bd2,2014-12-28 03:06:50 -0800,54,0,1,0,230731,1-Pos_006_004,239.13400000000001,-844.7020000000002,0,,488multi,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,3e4ee8ec-dc2e-4cd1-b9b3-8747c8cade03,2014-12-28 03:06:50 -0800,54,0,2,0,231079,1-Pos_006_004,239.13400000000001,-844.7020000000002,0,,561multi,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,636ad145-875b-4cdb-bb14-7a1c5d88e84e,2014-12-28 03:06:50 -0800,54,0,0,0,228916,1-Pos_006_004,239.13400000000001,-844.7020000000002,0,,dia,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,dceab086-d022-4c5b-8090-ceca4d00c23c,2014-12-28 03:07:36 -0800,65,0,1,0,276670,1-Pos_006_005,239.13400000000001,-281.5340000000001,0,,488multi,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,30fb7cab-6d94-4e49-8571-282b6800ba28,2014-12-28 03:07:36 -0800,65,0,2,0,277026,1-Pos_006_005,239.13400000000001,-281.5340000000001,0,,561multi,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,dc1db76a-e811-4545-bc56-c1d37b218d92,2014-12-28 03:07:36 -0800,65,0,0,0,275048,1-Pos_006_005,239.13400000000001,-281.5340000000001,0,,dia,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,de441770-c578-4090-b0eb-d8c400a9d2a4,2014-12-28 03:08:30 -0800,78,0,1,0,330922,1-Pos_006_006,239.13400000000001,281.63399999999956,0,,488multi,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,7bae8ae3-ce6a-40cb-a66d-917ca18ae679,2014-12-28 03:08:30 -0800,78,0,2,0,331263,1-Pos_006_006,239.13400000000001,281.63399999999956,0,,561multi,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,82d90f8c-b1c6-4f94-acbc-ca266dadbd10,2014-12-28 03:08:30 -0800,78,0,0,0,329342,1-Pos_006_006,239.13400000000001,281.63399999999956,0,,dia,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,3654e30d-c892-4d03-9b02-55afcc6eb2d7,2014-12-28 03:09:17 -0800,89,0,1,0,377601,1-Pos_006_007,239.13400000000001,844.8019999999997,0,,488multi,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,2343179b-ebc8-4160-9bcf-678b64e66d95,2014-12-28 03:09:17 -0800,89,0,2,0,377950,1-Pos_006_007,239.13400000000001,844.8019999999997,0,,561multi,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,67d95479-1f6d-4836-9fb4-ce2110ba5e90,2014-12-28 03:09:17 -0800,89,0,0,0,375711,1-Pos_006_007,239.13400000000001,844.8019999999997,0,,dia,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,2c8c26b9-8e82-4346-9bda-1720b198f087,2014-12-28 03:10:10 -0800,102,0,1,0,431169,1-Pos_006_008,239.13400000000001,1407.9699999999998,0,,488multi,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,ee48827d-c32f-4edd-996d-7b863a9c99df,2014-12-28 03:10:10 -0800,102,0,2,0,431518,1-Pos_006_008,239.13400000000001,1407.9699999999998,0,,561multi,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,6811c122-5972-4d53-912c-7b8a97efc078,2014-12-28 03:10:10 -0800,102,0,0,0,429534,1-Pos_006_008,239.13400000000001,1407.9699999999998,0,,dia,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,0a8b2242-c337-4993-88f2-1edce123adb6,2014-12-28 03:10:56 -0800,113,0,1,0,477311,1-Pos_006_009,239.13400000000001,1971.1379999999995,0,,488multi,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,f0d7fad3-a0d7-4d5b-ad8f-e3891ba39975,2014-12-28 03:10:56 -0800,113,0,2,0,477755,1-Pos_006_009,239.13400000000001,1971.1379999999995,0,,561multi,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,daadd8d4-2b01-4df6-8e1a-d4c9f01bee29,2014-12-28 03:10:56 -0800,113,0,0,0,475574,1-Pos_006_009,239.13400000000001,1971.1379999999995,0,,dia,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,0f8cf32e-7a8b-4515-9281-3e004c380f74,2014-12-28 03:11:50 -0800,126,0,1,0,530524,1-Pos_006_010,239.13400000000001,2534.306,0,,488multi,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,67a5498f-307a-4005-bf80-96c4efb9ace7,2014-12-28 03:11:50 -0800,126,0,2,0,530869,1-Pos_006_010,239.13400000000001,2534.306,0,,561multi,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,94a062b3-9a27-4f18-a6d7-3131acd2427c,2014-12-28 03:11:50 -0800,126,0,0,0,528975,1-Pos_006_010,239.13400000000001,2534.306,0,,dia,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,fcbd4495-64c5-4194-b4d6-518307de5823,2014-12-28 03:12:34 -0800,137,0,1,0,574739,1-Pos_006_011,239.13400000000001,3097.4739999999997,0,,488multi,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,feeeab7c-db76-4a1e-b65b-d5a7c6525b17,2014-12-28 03:12:34 -0800,137,0,2,0,575267,1-Pos_006_011,239.13400000000001,3097.4739999999997,0,,561multi,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,159bce44-18e5-4f52-948c-644f80e166e4,2014-12-28 03:12:34 -0800,137,0,0,0,573028,1-Pos_006_011,239.13400000000001,3097.4739999999997,0,,dia,,0,0,0,0
