ID,Area,XM,YM,Slice
8311,3530,307.556,37.939,84
8312,857,490.858,11.887,84
8313,502,616.679,6.713,84
8314,693,944.074,9.063,84
8315,455,1019.41,7.355,84
8316,831,1200.95,5.914,84
8317,344,1381.901,7.75,84
8318,1895,239.463,35.842,84
8319,2412,1301.101,33.874,84
8320,1877,1116.96,40.318,84
8321,8434,406.036,89.146,84
8322,2632,549.392,68.441,84
8323,1629,896.068,74.585,84
8324,2551,973.724,84.43,84
8325,474,1384.823,97.789,84
8326,3403,1157.483,117.132,84
8327,3355,128.153,115.938,84
8328,3251,260.918,130.754,84
8329,5435,501.207,183.793,84
8330,2662,823.607,164.414,84
8331,1570,881.632,140.765,84
8332,2081,1080.923,149.216,84
8333,1191,13.434,151.335,84
8334,931,660.86,174.853,84
8335,5288,88.342,225.237,84
8336,2431,1147.264,221.349,84
8337,2880,551.225,229.543,84
8338,3977,355.418,265.863,84
8339,2871,11.211,301.283,84
8340,3465,897.587,273.056,84
8341,2441,695.054,267.076,84
8342,2386,821.626,287.967,84
8343,3820,1120.699,284.288,84
8344,2385,473.607,290.028,84
8345,1988,243.567,305.902,84
8346,3033,543.343,346.424,84
8347,2651,123.982,341.853,84
8348,5992,414.385,391.724,84
8349,3421,335.034,365.715,84
8350,1928,654.287,351.188,84
8351,1694,757.113,386.633,84
8352,2015,852.365,396.869,84
8353,7789,101.984,417.268,84
8354,3934,549.994,421.446,84
8355,2650,1318.673,417.05,84
8356,2288,290.287,432.394,84
8357,1652,878.453,446.2,84
8358,4440,138.784,482.326,84
8359,1727,979.268,483.045,84
8360,953,13.857,480.006,84
8361,2668,906.606,505.768,84
8362,6093,354.53,542.051,84
8363,2613,441.332,508.148,84
8364,2659,1263.651,513.436,84
8365,2771,787.244,512.205,84
8366,5166,1029.685,577.186,84
8367,2701,1123.496,556.704,84
8368,1760,1205.389,588.625,84
8369,2444,447.179,609.394,84
8370,2232,952.758,607.889,84
8371,2473,369.519,622.508,84
8372,1565,775.094,628.481,84
8373,1276,14.476,626.748,84
8374,2417,1138.258,639.682,84
8375,2975,130.5,647.496,84
8376,3088,1225.424,664.353,84
8377,3880,592.654,675.254,84
8378,2524,311.239,673.851,84
8379,2779,39.776,679.602,84
8380,3482,394.793,691.792,84
8381,2641,227.887,686.453,84
8382,2222,1027.622,699.17,84
8383,3538,925.415,700.133,84
8384,2714,819.408,723.605,84
8385,2657,495.559,747.987,84
8386,715,1060.78,733.103,84
8387,3720,407.972,764.891,84
8388,4125,109.551,762.511,84
8389,7241,968.226,793.915,84
8390,2379,1101.182,780.303,84
8391,3501,340.311,817.207,84
8392,2593,805.392,826.07,84
8393,2416,413.669,832.64,84
8394,9465,192.557,867.739,84
8395,3743,1177.046,849.522,84
8396,3233,478.707,859.924,84
8397,1716,1376.723,864.551,84
8398,2940,1299.831,869.701,84
8399,2333,621.56,877.98,84
8400,2509,895.416,883.143,84
8401,1850,1026.582,901.299,84
8402,6863,107.046,935.364,84
8403,4074,768.537,944.094,84
8404,2391,1062.86,943.474,84
8405,868,1368.516,948.688,84
8406,4199,1233.782,979.193,84
8407,3201,905.6,978.367,84
8408,2700,553.416,988.394,84
8409,2410,376.71,992.087,84
8410,1699,1369.452,993.614,84
8411,1204,42.846,989.466,84
8412,2608,810.723,1013.002,84
8413,1864,632.694,1016.05,84
8414,2330,1006.624,1015.67,84
8415,2092,468.666,1020.304,84
8416,2334,116.76,1021.328,84
8417,1580,258.651,1025.109,84
8418,1639,1085.912,1025.045,84
8419,964,43.851,1027.843,84
8420,875,354.057,1032.83,84
8421,491,159.286,7.158,85
8422,4052,305.997,40.245,85
8423,971,487.109,12.076,85
8424,641,600.996,8.7,85
8425,922,940.644,11.369,85
8426,474,1014.705,8.804,85
8427,1522,1204.699,11.609,85
