id,from,to,from_frame,to_frame
1253,1361,1392,37,38
1254,3002,3067,72,73
1255,2936,3002,71,72
1256,2870,2936,70,71
1257,2803,2870,69,70
1258,2737,2803,68,69
1259,2682,2737,67,68
1260,2630,2682,66,67
1261,2581,2630,65,66
1262,2528,2581,64,65
1263,2472,2528,63,64
1264,2420,2472,62,63
1265,2371,2420,61,62
1266,2315,2371,60,61
1267,2271,2315,59,60
1268,2220,2271,58,59
1269,2173,2220,57,58
1270,2128,2173,56,57
1271,2077,2128,55,56
1272,2030,2077,54,55
1273,1987,2030,53,54
1274,1937,1987,52,53
1275,1895,1937,51,52
1276,1858,1895,50,51
1277,1806,1858,49,50
1278,1768,1806,48,49
1279,1719,1768,47,48
1280,1676,1719,46,47
1281,1640,1676,45,46
1282,1600,1640,44,45
1283,1572,1600,43,44
1284,1540,1572,42,43
1285,1512,1540,41,42
1286,1477,1512,40,41
1287,1441,1477,39,40
1288,1405,1441,38,39
1289,1372,1405,37,38
1290,1883,1923,51,52
1291,1841,1883,50,51
1292,1795,1841,49,50
1293,1755,1795,48,49
1294,1696,1755,47,48
1295,1655,1696,46,47
1296,1623,1655,45,46
1297,1585,1623,44,45
1298,1555,1585,43,44
1299,1526,1555,42,43
1300,1492,1526,41,42
1301,1459,1492,40,41
1302,1421,1459,39,40
1303,1388,1421,38,39
1304,1898,1940,51,52
1305,1862,1898,50,51
1306,1809,1862,49,50
1307,1772,1809,48,49
1308,1725,1772,47,48
1309,1682,1725,46,47
1310,1646,1682,45,46
1311,1609,1646,44,45
1312,1578,1609,43,44
1313,1548,1578,42,43
1314,1521,1548,41,42
1315,1487,1521,40,41
1316,1453,1487,39,40
1317,1418,1453,38,39
1318,1702,1753,47,48
1319,1658,1702,46,47
1320,1628,1658,45,46
1321,1584,1628,44,45
1322,1553,1584,43,44
1323,1524,1553,42,43
1324,1491,1524,41,42
1325,1458,1491,40,41
1326,1420,1458,39,40
1327,1708,1757,47,48
1328,1664,1708,46,47
1329,1631,1664,45,46
1330,1591,1631,44,45
1331,1562,1591,43,44
1332,1531,1562,42,43
1333,1501,1531,41,42
1334,1468,1501,40,41
1335,1433,1468,39,40
1336,2526,2579,64,65
1337,2470,2526,63,64
1338,2417,2470,62,63
1339,2368,2417,61,62
1340,2312,2368,60,61
1341,2268,2312,59,60
1342,2215,2268,58,59
1343,2169,2215,57,58
1344,2124,2169,56,57
1345,2073,2124,55,56
1346,2026,2073,54,55
1347,1983,2026,53,54
1348,1933,1983,52,53
1349,1891,1933,51,52
1350,1854,1891,50,51
1351,1802,1854,49,50
1352,1764,1802,48,49
1353,1715,1764,47,48
1354,1672,1715,46,47
1355,1636,1672,45,46
1356,1597,1636,44,45
1357,1568,1597,43,44
1358,1537,1568,42,43
1359,1507,1537,41,42
1360,1473,1507,40,41
1361,1438,1473,39,40
1362,3009,3074,72,73
1363,2943,3009,71,72
1364,2876,2943,70,71
1365,2812,2876,69,70
1366,2748,2812,68,69
1367,2693,2748,67,68
1368,2641,2693,66,67
1369,2593,2641,65,66
1370,2540,2593,64,65
1371,2486,2540,63,64
1372,2432,2486,62,63
1373,2382,2432,61,62
1374,2325,2382,60,61
1375,2281,2325,59,60
1376,2230,2281,58,59
1377,2183,2230,57,58
1378,2140,2183,56,57
1379,2089,2140,55,56
1380,2041,2089,54,55
1381,2000,2041,53,54
1382,1951,2000,52,53
1383,1907,1951,51,52
1384,1870,1907,50,51
1385,1821,1870,49,50
1386,1779,1821,48,49
1387,1730,1779,47,48
1388,1687,1730,46,47
1389,1649,1687,45,46
1390,1610,1649,44,45
1391,1579,1610,43,44
1392,1547,1579,42,43
1393,1520,1547,41,42
1394,1485,1520,40,41
1395,1589,1629,44,45
1396,1560,1589,43,44
1397,1529,1560,42,43
1398,1498,1529,41,42
1399,2510,2560,64,65
1400,2456,2510,63,64
1401,2406,2456,62,63
1402,2352,2406,61,62
1403,2303,2352,60,61
1404,2253,2303,59,60
1405,2201,2253,58,59
1406,2157,2201,57,58
1407,2112,2157,56,57
1408,2061,2112,55,56
1409,2006,2061,54,55
1410,1970,2006,53,54
1411,1914,1970,52,53
1412,1879,1914,51,52
1413,1828,1879,50,51
1414,1785,1828,49,50
1415,1737,1785,48,49
1416,1697,1737,47,48
1417,1663,1697,46,47
1418,1624,1663,45,46
1419,1586,1624,44,45
1420,1556,1586,43,44
1421,1527,1556,42,43
1422,1689,1733,46,47
1423,1652,1689,45,46
1424,1613,1652,44,45
1425,1582,1613,43,44
1426,1550,1582,42,43
1427,1700,1747,47,48
1428,1657,1700,46,47
1429,1627,1657,45,46
1430,1587,1627,44,45
1431,1559,1587,43,44
1432,1703,1749,47,48
1433,1661,1703,46,47
1434,1620,1661,45,46
1435,1588,1620,44,45
1436,2085,2137,55,56
1437,2038,2085,54,55
1438,1995,2038,53,54
1439,1947,1995,52,53
1440,1899,1947,51,52
1441,1861,1899,50,51
1442,1813,1861,49,50
1443,1774,1813,48,49
1444,1723,1774,47,48
1445,1679,1723,46,47
1446,1643,1679,45,46
1447,1603,1643,44,45
1448,1906,1950,51,52
1449,1869,1906,50,51
1450,1819,1869,49,50
1451,1778,1819,48,49
1452,1727,1778,47,48
1453,1684,1727,46,47
1454,1647,1684,45,46
1455,1607,1647,44,45
1456,1911,1958,52,53
1457,1874,1911,51,52
1458,1826,1874,50,51
1459,1781,1826,49,50
1460,1734,1781,48,49
1461,1691,1734,47,48
1462,1653,1691,46,47
1463,1622,1653,45,46
1464,2999,3064,72,73
1465,2933,2999,71,72
1466,2867,2933,70,71
1467,2801,2867,69,70
1468,2735,2801,68,69
1469,2681,2735,67,68
1470,2629,2681,66,67
1471,2580,2629,65,66
1472,2527,2580,64,65
1473,2471,2527,63,64
1474,2419,2471,62,63
1475,2370,2419,61,62
1476,2314,2370,60,61
1477,2270,2314,59,60
1478,2219,2270,58,59
1479,2172,2219,57,58
1480,2127,2172,56,57
1481,2076,2127,55,56
1482,2029,2076,54,55
1483,1986,2029,53,54
1484,1936,1986,52,53
1485,1894,1936,51,52
1486,1857,1894,50,51
1487,1805,1857,49,50
1488,1766,1805,48,49
1489,1717,1766,47,48
1490,1675,1717,46,47
1491,1639,1675,45,46
1492,1790,1835,49,50
1493,1742,1790,48,49
1494,1692,1742,47,48
1495,1654,1692,46,47
1496,1885,1926,51,52
1497,1849,1885,50,51
1498,1797,1849,49,50
1499,1759,1797,48,49
1500,1710,1759,47,48
1501,1666,1710,46,47
1502,2428,2483,62,63
1503,2379,2428,61,62
1504,2323,2379,60,61
1505,2278,2323,59,60
1506,2226,2278,58,59
1507,2178,2226,57,58
1508,2135,2178,56,57
1509,2083,2135,55,56
1510,2035,2083,54,55
1511,1994,2035,53,54
1512,1944,1994,52,53
1513,1902,1944,51,52
1514,1864,1902,50,51
1515,1812,1864,49,50
1516,1770,1812,48,49
1517,1721,1770,47,48
1518,1678,1721,46,47
1519,1881,1920,51,52
1520,1830,1881,50,51
1521,1787,1830,49,50
1522,1740,1787,48,49
1523,2998,3063,72,73
1524,2931,2998,71,72
1525,2865,2931,70,71
1526,2799,2865,69,70
1527,2733,2799,68,69
1528,2679,2733,67,68
1529,2628,2679,66,67
1530,2578,2628,65,66
1531,2525,2578,64,65
1532,2469,2525,63,64
1533,2418,2469,62,63
1534,2369,2418,61,62
1535,2313,2369,60,61
1536,2269,2313,59,60
1537,2217,2269,58,59
1538,2170,2217,57,58
1539,2126,2170,56,57
1540,2074,2126,55,56
1541,2027,2074,54,55
1542,1984,2027,53,54
1543,1934,1984,52,53
1544,1892,1934,51,52
1545,1855,1892,50,51
1546,1803,1855,49,50
1547,1765,1803,48,49
1548,1909,1954,52,53
1549,1872,1909,51,52
1550,1827,1872,50,51
1551,1783,1827,49,50
1552,2651,2716,67,68
1553,2602,2651,66,67
1554,2555,2602,65,66
1555,2496,2555,64,65
1556,2445,2496,63,64
1557,2394,2445,62,63
1558,2342,2394,61,62
1559,2290,2342,60,61
1560,2242,2290,59,60
1561,2192,2242,58,59
1562,2148,2192,57,58
1563,2103,2148,56,57
1564,2052,2103,55,56
1565,2009,2052,54,55
1566,1961,2009,53,54
1567,1912,1961,52,53
1568,1878,1912,51,52
1569,1832,1878,50,51
1570,1789,1832,49,50
1571,3010,3077,72,73
1572,2944,3010,71,72
1573,2877,2944,70,71
1574,2810,2877,69,70
1575,2747,2810,68,69
1576,2692,2747,67,68
1577,2638,2692,66,67
1578,2589,2638,65,66
1579,2535,2589,64,65
1580,2480,2535,63,64
1581,2427,2480,62,63
1582,2378,2427,61,62
1583,2321,2378,60,61
1584,2275,2321,59,60
1585,2222,2275,58,59
1586,2174,2222,57,58
1587,2129,2174,56,57
1588,2079,2129,55,56
1589,2031,2079,54,55
1590,1988,2031,53,54
1591,1938,1988,52,53
1592,1896,1938,51,52
1593,1859,1896,50,51
1594,1807,1859,49,50
1595,3000,3065,72,73
1596,2934,3000,71,72
1597,2868,2934,70,71
1598,2802,2868,69,70
1599,2736,2802,68,69
1600,2683,2736,67,68
1601,2631,2683,66,67
1602,2582,2631,65,66
1603,2529,2582,64,65
1604,2473,2529,63,64
1605,2424,2473,62,63
1606,2377,2424,61,62
1607,2322,2377,60,61
1608,2280,2322,59,60
1609,2228,2280,58,59
1610,2181,2228,57,58
1611,2139,2181,56,57
1612,2086,2139,55,56
1613,2037,2086,54,55
1614,1997,2037,53,54
1615,1948,1997,52,53
1616,1905,1948,51,52
1617,1865,1905,50,51
1618,1816,1865,49,50
1619,2011,2053,54,55
1620,1971,2011,53,54
1621,1910,1971,52,53
1622,1877,1910,51,52
1623,1825,1877,50,51
1624,2306,2361,60,61
1625,2261,2306,59,60
1626,2207,2261,58,59
1627,2163,2207,57,58
1628,2118,2163,56,57
1629,2066,2118,55,56
1630,2020,2066,54,55
1631,1976,2020,53,54
1632,1927,1976,52,53
1633,1886,1927,51,52
1634,1848,1886,50,51
1635,2024,2072,54,55
1636,1980,2024,53,54
1637,1931,1980,52,53
1638,1889,1931,51,52
1639,1852,1889,50,51
1640,2004,2063,54,55
1641,1963,2004,53,54
1642,1918,1963,52,53
1643,1880,1918,51,52
1644,2117,2164,56,57
1645,2065,2117,55,56
1646,2021,2065,54,55
1647,1975,2021,53,54
1648,1925,1975,52,53
1649,3005,3070,72,73
1650,2938,3005,71,72
1651,2872,2938,70,71
1652,2806,2872,69,70
1653,2741,2806,68,69
1654,2687,2741,67,68
1655,2636,2687,66,67
1656,2587,2636,65,66
1657,2533,2587,64,65
1658,2478,2533,63,64
1659,2425,2478,62,63
1660,2376,2425,61,62
1661,2320,2376,60,61
1662,2277,2320,59,60
1663,2225,2277,58,59
1664,2180,2225,57,58
1665,2138,2180,56,57
1666,2087,2138,55,56
1667,2039,2087,54,55
1668,1998,2039,53,54
1669,1946,1998,52,53
1670,2644,2697,66,67
1671,2595,2644,65,66
1672,2541,2595,64,65
1673,2487,2541,63,64
1674,2433,2487,62,63
1675,2384,2433,61,62
1676,2327,2384,60,61
1677,2284,2327,59,60
1678,2232,2284,58,59
1679,2184,2232,57,58
1680,2141,2184,56,57
1681,2088,2141,55,56
1682,2040,2088,54,55
1683,1999,2040,53,54
1684,1949,1999,52,53
1685,2400,2443,62,63
1686,2335,2400,61,62
1687,2294,2335,60,61
1688,2249,2294,59,60
1689,2196,2249,58,59
1690,2152,2196,57,58
1691,2109,2152,56,57
1692,2050,2109,55,56
1693,2003,2050,54,55
1694,1960,2003,53,54
1695,2992,3057,72,73
1696,2925,2992,71,72
1697,2860,2925,70,71
1698,2796,2860,69,70
1699,2730,2796,68,69
1700,2676,2730,67,68
1701,2625,2676,66,67
1702,2575,2625,65,66
1703,2521,2575,64,65
1704,2465,2521,63,64
1705,2415,2465,62,63
1706,2366,2415,61,62
1707,2310,2366,60,61
1708,2266,2310,59,60
1709,2211,2266,58,59
1710,2167,2211,57,58
1711,2120,2167,56,57
1712,2069,2120,55,56
1713,2022,2069,54,55
1714,1978,2022,53,54
1715,2994,3058,72,73
1716,2924,2994,71,72
1717,2859,2924,70,71
1718,2793,2859,69,70
1719,2727,2793,68,69
1720,2674,2727,67,68
1721,2623,2674,66,67
1722,2573,2623,65,66
1723,2519,2573,64,65
1724,2463,2519,63,64
1725,2413,2463,62,63
1726,2364,2413,61,62
1727,2308,2364,60,61
1728,2263,2308,59,60
1729,2208,2263,58,59
1730,2166,2208,57,58
1731,2121,2166,56,57
1732,2070,2121,55,56
1733,2023,2070,54,55
1734,1979,2023,53,54
1735,2299,2353,60,61
1736,2254,2299,59,60
1737,2202,2254,58,59
1738,2158,2202,57,58
1739,2095,2158,56,57
1740,2047,2095,55,56
1741,2604,2654,66,67
1742,2552,2604,65,66
1743,2499,2552,64,65
1744,2444,2499,63,64
1745,2392,2444,62,63
1746,2343,2392,61,62
1747,2301,2343,60,61
1748,2256,2301,59,60
1749,2200,2256,58,59
1750,2155,2200,57,58
1751,2099,2155,56,57
1752,2044,2099,55,56
1753,2194,2244,58,59
1754,2149,2194,57,58
1755,2104,2149,56,57
1756,2054,2104,55,56
1757,2197,2250,58,59
1758,2153,2197,57,58
1759,2110,2153,56,57
1760,2057,2110,55,56
1761,2995,3060,72,73
1762,2927,2995,71,72
1763,2862,2927,70,71
1764,2795,2862,69,70
1765,2728,2795,68,69
1766,2675,2728,67,68
1767,2624,2675,66,67
1768,2574,2624,65,66
1769,2520,2574,64,65
1770,2464,2520,63,64
1771,2414,2464,62,63
1772,2365,2414,61,62
1773,2309,2365,60,61
1774,2264,2309,59,60
1775,2210,2264,58,59
1776,2165,2210,57,58
1777,2119,2165,56,57
1778,2068,2119,55,56
1779,2236,2287,59,60
1780,2187,2236,58,59
1781,2144,2187,57,58
1782,2094,2144,56,57
1783,2989,3055,72,73
1784,2921,2989,71,72
1785,2856,2921,70,71
1786,2790,2856,69,70
1787,2725,2790,68,69
1788,2670,2725,67,68
1789,2619,2670,66,67
1790,2567,2619,65,66
1791,2507,2567,64,65
1792,2446,2507,63,64
1793,2399,2446,62,63
1794,2346,2399,61,62
1795,2302,2346,60,61
1796,2247,2302,59,60
1797,2191,2247,58,59
1798,2146,2191,57,58
1799,2101,2146,56,57
1800,2970,3042,72,73
1801,2900,2970,71,72
1802,2835,2900,70,71
1803,2769,2835,69,70
1804,2706,2769,68,69
1805,2648,2706,67,68
1806,2596,2648,66,67
1807,2542,2596,65,66
1808,2488,2542,64,65
1809,2434,2488,63,64
1810,2385,2434,62,63
1811,2329,2385,61,62
1812,2285,2329,60,61
1813,2238,2285,59,60
1814,2188,2238,58,59
1815,2147,2188,57,58
1816,2097,2147,56,57
1817,2283,2328,59,60
1818,2229,2283,58,59
1819,2182,2229,57,58
1820,2136,2182,56,57
1821,2293,2332,60,61
1822,2248,2293,59,60
1823,2195,2248,58,59
1824,2151,2195,57,58
1825,2412,2466,62,63
1826,2363,2412,61,62
1827,2307,2363,60,61
1828,2262,2307,59,60
1829,2209,2262,58,59
1830,2396,2452,62,63
1831,2355,2396,61,62
1832,2297,2355,60,61
1833,2240,2297,59,60
1834,2665,2719,67,68
1835,2615,2665,66,67
1836,2563,2615,65,66
1837,2511,2563,64,65
1838,2448,2511,63,64
1839,2405,2448,62,63
1840,2349,2405,61,62
1841,2295,2349,60,61
1842,2245,2295,59,60
1843,2506,2559,64,65
1844,2454,2506,63,64
1845,2404,2454,62,63
1846,2356,2404,61,62
1847,2300,2356,60,61
1848,2243,2300,59,60
1849,2609,2661,66,67
1850,2553,2609,65,66
1851,2501,2553,64,65
1852,2449,2501,63,64
1853,2397,2449,62,63
1854,2345,2397,61,62
1855,2289,2345,60,61
1856,2614,2668,66,67
1857,2562,2614,65,66
1858,2513,2562,64,65
1859,2458,2513,63,64
1860,2407,2458,62,63
1861,2357,2407,61,62
1862,2298,2357,60,61
1863,2975,3043,72,73
1864,2905,2975,71,72
1865,2843,2905,70,71
1866,2777,2843,69,70
1867,2711,2777,68,69
1868,2647,2711,67,68
1869,2597,2647,66,67
1870,2545,2597,65,66
1871,2489,2545,64,65
1872,2435,2489,63,64
1873,2386,2435,62,63
1874,2330,2386,61,62
1875,2666,2723,67,68
1876,2612,2666,66,67
1877,2564,2612,65,66
1878,2508,2564,64,65
1879,2457,2508,63,64
1880,2403,2457,62,63
1881,2350,2403,61,62
1882,2516,2570,64,65
1883,2460,2516,63,64
1884,2411,2460,62,63
1885,2360,2411,61,62
1886,3003,3068,72,73
1887,2937,3003,71,72
1888,2871,2937,70,71
1889,2805,2871,69,70
1890,2739,2805,68,69
1891,2685,2739,67,68
1892,2634,2685,66,67
1893,2584,2634,65,66
1894,2531,2584,64,65
1895,2475,2531,63,64
1896,2642,2694,66,67
1897,2592,2642,65,66
1898,2537,2592,64,65
1899,2482,2537,63,64
1900,3004,3069,72,73
1901,2939,3004,71,72
1902,2873,2939,70,71
1903,2808,2873,69,70
1904,2742,2808,68,69
1905,2689,2742,67,68
1906,2637,2689,66,67
1907,2590,2637,65,66
1908,2538,2590,64,65
1909,2484,2538,63,64
1910,2978,3046,72,73
1911,2909,2978,71,72
1912,2840,2909,70,71
1913,2776,2840,69,70
1914,2715,2776,68,69
1915,2652,2715,67,68
1916,2598,2652,66,67
1917,2544,2598,65,66
1918,2491,2544,64,65
1919,2982,3050,72,73
1920,2913,2982,71,72
1921,2847,2913,70,71
1922,2781,2847,69,70
1923,2717,2781,68,69
1924,2657,2717,67,68
1925,2613,2657,66,67
1926,2557,2613,65,66
1927,2505,2557,64,65
1928,2985,3052,72,73
1929,2917,2985,71,72
1930,2852,2917,70,71
1931,2786,2852,69,70
1932,2720,2786,68,69
1933,2663,2720,67,68
1934,2610,2663,66,67
1935,2558,2610,65,66
1936,2504,2558,64,65
1937,2863,2929,70,71
1938,2797,2863,69,70
1939,2729,2797,68,69
1940,2673,2729,67,68
1941,2622,2673,66,67
1942,2572,2622,65,66
1943,2517,2572,64,65
1944,2677,2731,67,68
1945,2626,2677,66,67
1946,2576,2626,65,66
1947,2522,2576,64,65
1948,2991,3056,72,73
1949,2922,2991,71,72
1950,2857,2922,70,71
1951,2792,2857,69,70
1952,2726,2792,68,69
1953,2671,2726,67,68
1954,2620,2671,66,67
1955,2568,2620,65,66
1956,2746,2814,68,69
1957,2695,2746,67,68
1958,2640,2695,66,67
1959,2591,2640,65,66
1960,2948,3014,71,72
1961,2879,2948,70,71
1962,2815,2879,69,70
1963,2749,2815,68,69
1964,2696,2749,67,68
1965,2643,2696,66,67
1966,2594,2643,65,66
1967,2962,3028,72,73
1968,2891,2962,71,72
1969,2826,2891,70,71
1970,2759,2826,69,70
1971,2703,2759,68,69
1972,2650,2703,67,68
1973,2600,2650,66,67
1974,2981,3049,72,73
1975,2912,2981,71,72
1976,2846,2912,70,71
1977,2780,2846,69,70
1978,2708,2780,68,69
1979,2653,2708,67,68
1980,2603,2653,66,67
1981,2983,3051,72,73
1982,2915,2983,71,72
1983,2849,2915,70,71
1984,2784,2849,69,70
1985,2722,2784,68,69
1986,2664,2722,67,68
1987,2611,2664,66,67
1988,2988,3054,72,73
1989,2920,2988,71,72
1990,2855,2920,70,71
1991,2789,2855,69,70
1992,2724,2789,68,69
1993,2669,2724,67,68
1994,2618,2669,66,67
1995,2959,3025,72,73
1996,2889,2959,71,72
1997,2824,2889,70,71
1998,2757,2824,69,70
1999,2702,2757,68,69
2000,2646,2702,67,68
2001,2969,3035,72,73
2002,2903,2969,71,72
2003,2841,2903,70,71
2004,2768,2841,69,70
2005,2710,2768,68,69
2006,2649,2710,67,68
2007,2919,2987,71,72
2008,2854,2919,70,71
2009,2788,2854,69,70
2010,2721,2788,68,69
2011,2660,2721,67,68
2012,2866,2932,70,71
2013,2800,2866,69,70
2014,2734,2800,68,69
2015,2680,2734,67,68
2016,3006,3071,72,73
2017,2940,3006,71,72
2018,2874,2940,70,71
2019,2807,2874,69,70
2020,2740,2807,68,69
2021,2686,2740,67,68
2022,2961,3033,72,73
2023,2890,2961,71,72
2024,2825,2890,70,71
2025,2758,2825,69,70
2026,2699,2758,68,69
2027,2972,3038,72,73
2028,2901,2972,71,72
2029,2838,2901,70,71
2030,2773,2838,69,70
2031,2709,2773,68,69
2032,2898,2976,71,72
2033,2822,2898,70,71
2034,2755,2822,69,70
2035,2700,2755,68,69
2036,2897,2979,71,72
2037,2834,2897,70,71
2038,2763,2834,69,70
2039,2705,2763,68,69
2040,2916,2984,71,72
2041,2851,2916,70,71
2042,2785,2851,69,70
2043,2707,2785,68,69
2044,2980,3048,72,73
2045,2911,2980,71,72
2046,2850,2911,70,71
2047,2783,2850,69,70
2048,2714,2783,68,69
2049,2960,3021,72,73
2050,2885,2960,71,72
2051,2821,2885,70,71
2052,2754,2821,69,70
2053,2949,3016,72,73
2054,2881,2949,71,72
2055,2817,2881,70,71
2056,2750,2817,69,70
2057,2950,3017,72,73
2058,2882,2950,71,72
2059,2818,2882,70,71
2060,2751,2818,69,70
2061,2951,3018,72,73
2062,2883,2951,71,72
2063,2819,2883,70,71
2064,2752,2819,69,70
2065,2952,3019,72,73
2066,2884,2952,71,72
2067,2820,2884,70,71
2068,2753,2820,69,70
2069,2957,3024,72,73
2070,2888,2957,71,72
2071,2823,2888,70,71
2072,2756,2823,69,70
2073,2958,3027,72,73
2074,2892,2958,71,72
2075,2827,2892,70,71
2076,2760,2827,69,70
2077,2963,3029,72,73
2078,2893,2963,71,72
2079,2828,2893,70,71
2080,2762,2828,69,70
2081,2955,3022,72,73
2082,2896,2955,71,72
2083,2830,2896,70,71
2084,2770,2830,69,70
2085,2965,3031,72,73
2086,2895,2965,71,72
2087,2831,2895,70,71
2088,2765,2831,69,70
2089,2968,3044,72,73
2090,2899,2968,71,72
2091,2833,2899,70,71
2092,2767,2833,69,70
2093,2977,3045,72,73
2094,2908,2977,71,72
2095,2845,2908,70,71
2096,2775,2845,69,70
2097,2974,3041,72,73
2098,2904,2974,71,72
2099,2842,2904,70,71
2100,2774,2842,69,70
2101,2986,3053,72,73
2102,2918,2986,71,72
2103,2853,2918,70,71
2104,2787,2853,69,70
2105,2996,3059,72,73
2106,2926,2996,71,72
2107,2861,2926,70,71
2108,2794,2861,69,70
2109,3011,3075,72,73
2110,2947,3011,71,72
2111,2880,2947,70,71
2112,2813,2880,69,70
